	Degraded	Empty	Vegetated	b	flowlength	qminusminus	qminusplus	qplusplus
50	7456	1447	1097	0.31127144652103106	5.9226309447211785	0.9304728743120296	0.245897903372835	0.4357338195077484
51	7424	1477	1099	0.31157632524533474	5.902280289873908	0.9310751600943714	0.23885350318471338	0.44176524112829846
52	7403	1529	1068	0.3109522849185547	5.943934981686473	0.9320420958351993	0.24344569288389514	0.43164794007490637
53	7422	1521	1057	0.3095855981201213	6.035161325481901	0.9326847813932685	0.24645222327341532	0.4304635761589404
54	7469	1523	1008	0.3087576955830071	6.090423819834278	0.9346641459074733	0.24677579365079366	0.41716269841269843
55	7475	1544	981	0.3059682030731472	6.276622444867424	0.9358576338840227	0.24311926605504589	0.4102956167176351
56	7520	1491	989	0.30424721057135823	6.391498694361839	0.9359671512595716	0.24898887765419617	0.416582406471183
57	7590	1449	961	0.3041981381376375	6.394774279312699	0.9368292952760261	0.2601456815816857	0.40582726326742974
58	7585	1428	987	0.3028295019887277	6.486130742252426	0.936314212803728	0.25937183383991896	0.41843971631205673
59	7596	1454	950	0.3037497231290025	6.424705981139085	0.9369060773480663	0.26052631578947366	0.3989473684210526
60	7629	1424	947	0.30261464472547944	6.500472464574249	0.9368717552192644	0.2655755015839493	0.39651531151003166
61	7636	1421	943	0.30262558276700346	6.499742350302517	0.9365131942144198	0.2664369034994698	0.3902439024390244
62	7658	1439	903	0.30303209105695145	6.472607921948493	0.93761679674618	0.2796234772978959	0.3715393133997785
63	7649	1465	886	0.3012011855716737	6.594820863090782	0.9381720430107527	0.279627539503386	0.3639954853273138
64	7675	1431	894	0.3002947880067778	6.655322900547584	0.938721721941577	0.2891498881431767	0.37583892617449666
65	7666	1469	865	0.2996584314252961	6.697799702361487	0.9405582922824303	0.27427745664739883	0.3722543352601156
66	7719	1441	840	0.2968378083843101	6.886076290347298	0.9421397379912664	0.28273809523809523	0.36904761904761907
67	7766	1381	853	0.29429892836546256	7.055546531605375	0.9423308188477096	0.28487690504103164	0.38159437280187575
68	7781	1361	858	0.2941703334862635	7.064130239791915	0.9431196674688253	0.28467365967365965	0.3939393939393939
69	7746	1412	842	0.29306369371001034	7.137998444856813	0.9436558200480454	0.27672209026128264	0.38717339667458434
70	7755	1412	833	0.29206968529208444	7.204348506753366	0.9442020290171267	0.2725090036014406	0.3859543817527011
71	7777	1372	851	0.2911288822106638	7.267147112438194	0.9443655044267133	0.2729142185663925	0.4018801410105758
72	7798	1371	831	0.2910909443403948	7.269679465278647	0.9452502999236558	0.27075812274368233	0.39590854392298436
73	7780	1387	833	0.28946809538929424	7.378004632764607	0.9457292462092287	0.26710684273709484	0.4027611044417767
74	7757	1419	824	0.2887288456990594	7.4273495495877855	0.9458914559721011	0.2609223300970874	0.39745145631067963
75	7804	1343	853	0.4	7.452066905094095	0.9458292336285121	0.26787807737397423	0.4191090269636577
76	7779	1355	866	0.4	7.42184309126588	0.9450952485220057	0.25894919168591224	0.42090069284064663
77	7803	1307	890	0.4	7.333545766835003	0.9437980241492865	0.2648876404494382	0.4247191011235955
78	7790	1313	897	0.4	7.180926573153516	0.9445787103152806	0.26560758082497216	0.4375696767001115
79	7763	1328	909	0.4	7.255041872737706	0.9437905620943791	0.2563256325632563	0.43784378437843785
80	7817	1268	915	0.4	7.165197713518915	0.94336818932306	0.2715846994535519	0.4377049180327869
81	7787	1284	929	0.4	7.118164218797934	0.9425642156322346	0.26318622174381057	0.43918191603875134
82	7810	1257	933	0.4	7.028088830269269	0.941877136869968	0.28269024651661306	0.43515541264737406
83	7775	1276	949	0.4	6.958728459673461	0.9414981769970169	0.2692307692307692	0.44204425711275025
84	7766	1285	949	0.4	6.910471998822334	0.9405590542481493	0.26343519494204426	0.43308746048472074
85	7726	1327	947	0.4	6.822826300760699	0.9405721860156854	0.2547518479408659	0.43189017951425557
86	7722	1319	959	0.4	6.82554515572544	0.9399955757106515	0.25990615224191865	0.4343065693430657
87	7712	1328	960	0.4	6.763767012929647	0.9399889380530974	0.25859375	0.4348958333333333
88	7689	1326	985	0.4	6.762416476833504	0.9388241819190238	0.2550761421319797	0.4401015228426396
89	7673	1299	1028	0.4	6.639855953798386	0.9371934908604548	0.2587548638132296	0.45184824902723736
90	7633	1360	1007	0.4	6.468484606635868	0.9382297342377405	0.23857994041708044	0.4483614697120159
91	7612	1369	1019	0.4	6.5719423623234885	0.9375904687673978	0.23920510304219825	0.44995093228655547
92	7658	1312	1030	0.4	6.508492513443111	0.9363433667781493	0.25097087378640776	0.44563106796116503
93	7617	1342	1041	0.4	6.396449164234806	0.9362652081705547	0.24351585014409222	0.4514889529298751
94	7605	1330	1065	0.4	6.382196876459785	0.936317851147174	0.24272300469483568	0.46572769953051646
95	7573	1363	1064	0.4	6.36940310399749	0.9364928379588182	0.24013157894736842	0.4666353383458647
96	7563	1366	1071	0.4	6.384462059203266	0.9352111098667264	0.23039215686274508	0.4598506069094304
97	7556	1345	1099	0.4	6.275874439428829	0.9340523536681272	0.23430391264786168	0.4658780709736124
98	7568	1334	1098	0.4	6.165574059954741	0.9346776005392047	0.23747723132969034	0.4704007285974499
99	7571	1360	1069	0.4	6.21485366036742	0.9351696338595902	0.23316183348924227	0.4583723105706268
100	7531	1403	1066	0.30600777004986024	6.273981349171831	0.9357510633534811	0.22678236397748594	0.46153846153846156
101	7542	1414	1044	0.30527858210038944	6.322654644799005	0.9359647163912461	0.2361111111111111	0.45067049808429116
102	7522	1486	992	0.30478584431457356	6.355544892002215	0.9378330373001776	0.22505040322580644	0.43548387096774194
103	7564	1466	970	0.3018911334476123	6.5487668423718794	0.9378183831672203	0.2404639175257732	0.4211340206185567
104	7584	1453	963	0.30167036553511173	6.563503100531294	0.9394157353103906	0.23727933541017654	0.43146417445482865
105	7614	1445	941	0.2994973690608383	6.708550615189044	0.9387349597085771	0.25159404888416576	0.410201912858661
106	7612	1437	951	0.3001588713698891	6.664395336059903	0.9393303127417394	0.24605678233438485	0.4227129337539432
107	7638	1422	940	0.29947835296596786	6.709819939521648	0.9399558498896248	0.24148936170212765	0.42127659574468085
108	7695	1371	934	0.2985113187228298	6.774369475251112	0.9407677035076109	0.2580299785867238	0.42505353319057815
109	7706	1385	909	0.29732652076260596	6.853454739096053	0.9412055879441206	0.2533003300330033	0.411991199119912
110	7717	1391	892	0.29642913874104637	6.913354989035156	0.9424132630654369	0.24915919282511212	0.41199551569506726
111	7733	1377	890	0.294501432505672	7.042029380246394	0.9425356750823272	0.24410112359550562	0.4117977528089888
112	7744	1371	885	0.29429938477133927	7.055516066513103	0.9432254525507405	0.25028248587570623	0.4152542372881356
113	7755	1396	849	0.2932219750690108	7.127433164143527	0.9443230248060321	0.2576560659599529	0.3998822143698469
114	7744	1434	822	0.2911326654656082	7.266894580170655	0.9462301154935716	0.25304136253041365	0.39963503649635035
115	7793	1394	813	0.2877853315264151	7.490329120611793	0.9457385435942092	0.2592250922509225	0.38683886838868387
116	7808	1405	787	0.2884711315377811	7.444551969853113	0.9467057418864647	0.25317662007623887	0.3761118170266836
117	7850	1368	782	0.2865749113208759	7.571124669331534	0.9479822087220655	0.26694373401534527	0.3868286445012788
118	7852	1357	791	0.28436066823129685	7.718925395560936	0.9473341296557716	0.2607458912768647	0.3868520859671302
119	7921	1287	792	0.28557495899706214	7.6378714869461035	0.9475456125108601	0.2859848484848485	0.39015151515151514
120	7912	1297	791	0.285230194603652	7.660884510206228	0.9478770767727224	0.2670670037926675	0.393173198482933
121	7924	1285	791	0.284653593283921	7.699372648298277	0.9482028450428929	0.26738305941845764	0.3969658659924147
122	7978	1251	771	0.28409404816518374	7.736722284973986	0.9499404052443385	0.2795071335927367	0.40077821011673154
123	7976	1280	744	0.2807630343061706	7.959067460063113	0.9512748487467588	0.27352150537634407	0.39381720430107525
124	7996	1278	726	0.27793643912621036	8.14774268832546	0.9522859607504852	0.28615702479338845	0.390495867768595
125	8030	1239	731	0.4	8.293474977744753	0.9531772575250836	0.2807797537619699	0.4062927496580027
126	8028	1257	715	0.4	8.406666713078874	0.953850296176629	0.2765734265734266	0.4006993006993007
127	8010	1241	749	0.4	8.51226104635599	0.9544373581234461	0.2703604806408545	0.43724966622162886
128	7983	1263	754	0.4	8.561746239333438	0.9534393251135627	0.2602785145888594	0.4290450928381963
129	7993	1239	768	0.4	8.420908204518733	0.9526104852686309	0.263671875	0.4303385416666667
130	8020	1206	774	0.4	8.29823098015923	0.952525471493605	0.268733850129199	0.43410852713178294
131	8009	1195	796	0.4	8.281720989933307	0.9509452411994785	0.2657035175879397	0.43278894472361806
132	7956	1231	813	0.4	8.060757902678995	0.9497115489278328	0.26629766297662977	0.4317343173431734
133	7935	1255	810	0.4	7.895318618844675	0.9490206746463548	0.2660493827160494	0.42160493827160495
134	7932	1250	818	0.4	7.815844784830726	0.9501742539751689	0.25825183374083127	0.4407090464547677
135	7929	1243	828	0.4	7.946834230197989	0.9486480593109463	0.2584541062801932	0.4311594202898551
136	7920	1246	834	0.4	7.757028417315004	0.9482871481562295	0.2643884892086331	0.4316546762589928
137	7917	1241	842	0.4	7.7102724198189225	0.9484057654509719	0.2663301662707839	0.43883610451306415
138	7900	1256	844	0.4	7.717183630246854	0.9494866754041066	0.25385071090047395	0.45201421800947866
139	7876	1253	871	0.4	7.84189280350653	0.9482966370905904	0.23823191733639495	0.4580941446613088
140	7867	1253	880	0.4	7.680234777130039	0.9474232456140351	0.23494318181818183	0.4551136363636364
141	7873	1248	879	0.4	7.57398955453919	0.9485801995395242	0.2295221843003413	0.4664391353811149
142	7874	1273	853	0.4	7.706065469857237	0.9481797310593637	0.23856975381008205	0.44431418522860494
143	7881	1250	869	0.4	7.681991117540967	0.9475413426787865	0.25863060989643266	0.4487917146144994
144	7884	1247	869	0.4	7.596343218197845	0.946391413864856	0.2600690448791715	0.43670886075949367
145	7862	1249	889	0.4	7.469451423697575	0.9463834924816157	0.24887514060742408	0.45050618672665915
146	7881	1219	900	0.4	7.452232422516631	0.9457692307692308	0.25	0.45166666666666666
147	7870	1245	885	0.4	7.377317007957421	0.9474492594624245	0.24774011299435028	0.45875706214689266
148	7842	1272	886	0.4	7.572740011368978	0.9476629361421988	0.2378668171557562	0.4616252821670429
149	7854	1242	904	0.4	7.59583009465092	0.9473394898856641	0.2372787610619469	0.47013274336283184
150	7833	1288	879	0.2869701058086048	7.544745437275627	0.946990461572196	0.2241183162684869	0.4499431171786121
151	7843	1276	881	0.2872389509721697	7.526800022607672	0.9467046825309793	0.23325766174801363	0.44835414301929627
152	7848	1277	875	0.28773392088129784	7.493760781173369	0.946958904109589	0.2397142857142857	0.44685714285714284
153	7835	1320	845	0.2872416435147664	7.526620295389341	0.9482796286182414	0.23816568047337278	0.4396449704142012
154	7876	1313	811	0.2846418501384213	7.700156503260379	0.9491239525519644	0.23643649815043158	0.42355117139334153
155	7893	1318	789	0.28273922031078674	7.827157044254983	0.949788296601889	0.24302915082382762	0.4138149556400507
156	7892	1336	772	0.2812707120419782	7.925179971197957	0.9498807975726051	0.24546632124352333	0.4009067357512953
157	7939	1302	759	0.2808841087318517	7.9509857421489	0.9506546910507521	0.2602108036890646	0.39920948616600793
158	7942	1301	757	0.2792956818995174	8.057013233207211	0.9513145082765336	0.25726552179656537	0.40554821664464996
159	7957	1272	771	0.27803287607883137	8.141305521738007	0.9516740708635821	0.25421530479896237	0.42153047989623865
160	8004	1234	762	0.27753472785998906	8.174556915345732	0.9522082701883524	0.2516404199475066	0.4206036745406824
161	8008	1245	747	0.2763864572989378	8.251203975295905	0.9526099643358911	0.24564926372155288	0.41298527443105754
162	8041	1237	722	0.2754001717645321	8.317038534717485	0.9542466048717396	0.25415512465373963	0.4120498614958449
163	8086	1193	721	0.27175588150596347	8.56029490947694	0.9533893738549413	0.2669902912621359	0.4001386962552011
164	8069	1238	693	0.2734947141576035	8.444227829979967	0.9541205544214032	0.2712842712842713	0.3838383838383838
165	8080	1218	702	0.27161635266391376	8.569608459683755	0.9545063454506345	0.2692307692307692	0.3974358974358974
166	8111	1195	694	0.2709383589332111	8.614864541208158	0.9550827423167849	0.2665706051873199	0.3976945244956772
167	8140	1179	681	0.2696103662292479	8.703508054197703	0.955628286296813	0.2709251101321586	0.39280469897209985
168	8150	1191	659	0.2682550954881716	8.793972376164547	0.9558933733005032	0.2720030349013657	0.37481031866464337
169	8158	1214	628	0.2673656255570684	8.853344494065688	0.956786171574904	0.2786624203821656	0.35509554140127386
170	8189	1200	611	0.26493585751511156	9.015531510866305	0.958355522419853	0.27454991816693947	0.36006546644844517
171	8218	1169	613	0.2610512834319218	9.274826830919219	0.9588793011611804	0.283442088091354	0.3703099510603589
172	8252	1158	590	0.25982619017452685	9.356601805850334	0.9601487778958555	0.2889830508474576	0.3644067796610169
173	8268	1150	582	0.2563464771333607	9.588872651348177	0.9603949883202378	0.2865120274914089	0.359106529209622
174	8230	1196	574	0.2556007284588409	9.63865137537237	0.9606938255887969	0.27918118466898956	0.35452961672473865
175	8254	1161	585	0.4	9.697850029831583	0.961125862984599	0.2863247863247863	0.37435897435897436
176	8284	1110	606	0.4	9.761067220452007	0.960932510112838	0.2929042904290429	0.3943894389438944
177	8274	1110	616	0.4	9.705884603824973	0.9611040068201193	0.2800324675324675	0.4074675324675325
178	8223	1164	613	0.4	9.725144641080394	0.9618088846276766	0.26549755301794453	0.41517128874388254
179	8233	1156	611	0.4	9.851662402811739	0.9610182128022153	0.2712765957446808	0.40098199672667756
180	8221	1126	653	0.4	9.715494121910439	0.9601476409543169	0.27526799387442574	0.42955589586523735
181	8198	1138	664	0.4	9.524485079343622	0.9600471293916024	0.24246987951807228	0.4382530120481928
182	8220	1103	677	0.4	9.496524569476035	0.9588651721548858	0.26292466765140327	0.43353028064992616
183	8207	1117	676	0.4	9.290547240227303	0.9591913341913342	0.2651627218934911	0.4371301775147929
184	8165	1141	694	0.4	9.344020466328919	0.9583601977218998	0.2561239193083574	0.44164265129682995
185	8132	1163	705	0.4	9.193571228717389	0.9581495427649274	0.24219858156028368	0.4482269503546099
186	8101	1172	727	0.4	9.149728721662456	0.9581041734066645	0.23830811554332876	0.4656121045392022
187	8111	1162	727	0.4	9.121015693976279	0.956540493907042	0.24484181568088034	0.44566712517193946
188	8056	1187	757	0.4	8.883778638532563	0.9559666774856648	0.22523117569352707	0.4623513870541612
189	8048	1176	776	0.4	8.77108043190781	0.9552797051170858	0.22261597938144329	0.4684278350515464
190	8048	1154	798	0.4	8.654652639511887	0.9549554444685938	0.22775689223057644	0.4805764411027569
191	8039	1153	808	0.4	8.588381539704962	0.9546888598781549	0.2354579207920792	0.484529702970297
192	8035	1146	819	0.4	8.541908630925613	0.9536542860254874	0.23473748473748474	0.4804639804639805
193	7997	1151	852	0.4	8.390501273656216	0.9513554875382597	0.22975352112676056	0.47769953051643194
194	7986	1170	844	0.4	8.062754488930821	0.9509065093927479	0.22896919431279622	0.4674170616113744
195	7981	1171	848	0.4	8.013928218714643	0.9519777097902098	0.2261202830188679	0.48172169811320753
196	7959	1190	851	0.4	8.14489602739338	0.9516340583670346	0.22267920094007052	0.4800235017626322
197	7959	1184	857	0.4	8.098645298382348	0.9519304385868971	0.2193698949824971	0.4871645274212369
198	7977	1167	856	0.4	8.130869650379989	0.9507327209098863	0.23218457943925233	0.473714953271028
199	7961	1167	872	0.4	7.982018018326769	0.9508654688869412	0.21817660550458715	0.4856651376146789
200	7969	1192	839	0.2803840498042495	7.984364675566343	0.9508241458356075	0.22556615017878426	0.46305125148986886
201	7983	1184	833	0.28002806178708817	8.008126875711868	0.9509654194392931	0.22268907563025211	0.46038415366146457
202	8000	1190	810	0.2796875615525873	8.030855266364798	0.9515778019586507	0.2302469135802469	0.4506172839506173
203	7983	1213	804	0.2782350018280845	8.127813627975359	0.9519899956502827	0.22170398009950248	0.45087064676616917
204	7992	1207	801	0.2773688632693546	8.18562837677058	0.9521687139906512	0.22565543071161048	0.45068664169787764
205	8029	1217	754	0.2769847263591709	8.211269515525341	0.9531148604802077	0.2427055702917772	0.4250663129973475
206	8041	1209	750	0.2744945469837859	8.377488988832292	0.9536216216216217	0.24366666666666667	0.428
207	8055	1200	745	0.27342111974975586	8.449140256703798	0.9540248514316586	0.2442953020134228	0.42885906040268457
208	8084	1212	704	0.2725303014393989	8.508602378920125	0.9554647160068847	0.24076704545454544	0.4119318181818182
209	8126	1196	678	0.2689331542764008	8.748711952050247	0.9565543874704999	0.24225663716814158	0.4026548672566372
210	8152	1182	666	0.26617542104393427	8.93279064531739	0.9571994857510178	0.2541291291291291	0.40015015015015015
211	8182	1164	654	0.26454758514189036	9.041448691778816	0.9578964262786218	0.26414373088685017	0.3983180428134557
212	8216	1144	640	0.262765846477553	9.160379747623335	0.959241452991453	0.259765625	0.40390625
213	8260	1110	630	0.25935219730139664	9.388240830131773	0.9597118463180363	0.2646825396825397	0.4007936507936508
214	8263	1125	612	0.2580462236812266	9.475414569278124	0.960960801022582	0.26838235294117646	0.4011437908496732
215	8264	1128	608	0.25461336568763654	9.70455784035026	0.9615097955706985	0.26069078947368424	0.40542763157894735
216	8249	1159	592	0.2531210077093089	9.804172735403633	0.9619472789115646	0.24746621621621623	0.3952702702702703
217	8248	1151	601	0.2517105513985991	9.898320694143509	0.9616980529843601	0.2562396006655574	0.40099833610648916
218	8262	1140	598	0.2525147652463591	9.844639419805532	0.9621357158051479	0.24790969899665552	0.40468227424749165
219	8285	1151	564	0.25130057480699275	9.925686631633234	0.9632259431962696	0.2570921985815603	0.38475177304964536
220	8324	1118	558	0.2477708613752585	10.161295003201495	0.9637259055284897	0.27419354838709675	0.38620071684587814
221	8345	1104	551	0.24626462241101363	10.261836454064843	0.9640173563340036	0.265426497277677	0.38294010889292196
222	8379	1080	541	0.24531751676127353	10.325055756184991	0.96468971350037	0.2800369685767098	0.3826247689463956
223	8376	1102	522	0.2431984882873972	10.466500906816238	0.9646022367588099	0.2744252873563218	0.35727969348659006
224	8406	1090	504	0.24314094383921003	10.47034199873273	0.9655117944397641	0.2876984126984127	0.3501984126984127
225	8457	1010	533	0.4	10.671734975984405	0.9659342980880955	0.30159474671669795	0.3949343339587242
226	8411	1058	531	0.4	10.725118751368191	0.9662583166121026	0.2834274952919021	0.3983050847457627
227	8408	1047	545	0.4	10.794177871121	0.9655737704918033	0.28073394495412846	0.40275229357798165
228	8422	1015	563	0.4	10.638176818005352	0.9654021405107556	0.30239786856127887	0.4200710479573712
229	8388	1034	578	0.4	10.583388101730796	0.9648694544682658	0.27378892733564014	0.4273356401384083
230	8370	1023	607	0.4	10.4608153795379	0.9642286809326094	0.2598846787479407	0.4464579901153213
231	8395	1017	588	0.4	10.304285454716801	0.9631321716957076	0.27253401360544216	0.4098639455782313
232	8364	1055	581	0.4	10.118033439639166	0.9639027497611211	0.26592082616179	0.41480206540447506
233	8402	1010	588	0.4	10.27041143489298	0.9641946451338717	0.2861394557823129	0.4268707482993197
234	8365	1031	604	0.4	10.318585959491749	0.9630693912303108	0.2599337748344371	0.42549668874172186
235	8339	1047	614	0.4	10.089222510323689	0.9633496697208609	0.24389250814332247	0.43973941368078173
236	8340	1044	616	0.4	10.130451552323814	0.9633951406649617	0.24878246753246752	0.44237012987012986
237	8325	1042	633	0.4	10.13676754238892	0.9623678872637984	0.2523696682464455	0.4431279620853081
238	8276	1095	629	0.4	9.930363302518643	0.9627040870771529	0.24284578696343403	0.44435612082670906
239	8267	1086	647	0.4	9.99547215607181	0.9627926868384475	0.22720247295208656	0.46213292117465227
240	8306	1024	670	0.4	9.992394816898303	0.9609860664523044	0.2511194029850746	0.45671641791044776
241	8261	1067	672	0.4	9.6489303423732	0.9603344768439108	0.23288690476190477	0.4494047619047619
242	8252	1072	676	0.4	9.536379759647415	0.9605319605319605	0.23705621301775148	0.4556213017751479
243	8240	1068	692	0.4	9.565516966947477	0.9606789858186506	0.23771676300578035	0.47109826589595377
244	8260	1057	683	0.4	9.57393400108514	0.9608779650101964	0.23718887262079064	0.4663250366032211
245	8260	1024	716	0.4	9.617017566693539	0.9606311934510987	0.23324022346368714	0.4895251396648045
246	8246	1011	743	0.4	9.541184499792458	0.9590580101544777	0.2288021534320323	0.4899057873485868
247	8217	1038	745	0.4	9.255515164592357	0.9591572123176662	0.22516778523489933	0.49261744966442955
248	8175	1064	761	0.4	9.26939784230243	0.9588158891654941	0.21320630749014455	0.5
249	8171	1060	769	0.4	9.199029143795139	0.9572094030982559	0.21911573472041612	0.48634590377113135
250	8192	1053	755	0.2660199380383702	8.943169135938792	0.958139534883721	0.21887417218543045	0.48741721854304637
251	8212	1052	736	0.26368603203876323	9.098957361412552	0.9580634715025906	0.23369565217391305	0.47214673913043476
252	8193	1101	706	0.26358281690580077	9.1058469715378	0.9586292231547234	0.23087818696883852	0.45538243626062325
253	8236	1078	686	0.26181060558311037	9.224142077327386	0.9597917114021902	0.23287172011661808	0.45408163265306123
254	8228	1110	662	0.2586978546610064	9.43191820137782	0.9606982223174128	0.22280966767371602	0.44561933534743203
255	8242	1093	665	0.2560590380401541	9.608059210819711	0.9602035350830209	0.22218045112781956	0.4413533834586466
256	8265	1090	645	0.25735438103859887	9.521595065673528	0.9613041154462854	0.23837209302325582	0.4387596899224806
257	8258	1106	636	0.25423640167228057	9.729720188375273	0.9606471593336181	0.23073899371069181	0.42059748427672955
258	8275	1082	643	0.25578851936559127	9.626116332346784	0.9615795661002458	0.23522550544323484	0.44090202177293936
259	8262	1137	601	0.25348542944465	9.77984758456961	0.9635599531865092	0.22878535773710482	0.4301164725457571
260	8296	1110	594	0.24743304325828747	10.183844362509312	0.9627897086965767	0.23779461279461278	0.4107744107744108
261	8341	1083	576	0.2494610895810998	10.048472270461588	0.9632321731748726	0.2552083333333333	0.3984375
262	8343	1094	563	0.24794706880204906	10.149533157463225	0.9641305499629119	0.24378330373001778	0.3987566607460036
263	8353	1102	545	0.24518860951298685	10.333660315008128	0.9658910629296669	0.2486238532110092	0.40825688073394495
264	8398	1080	522	0.23966021853937836	10.702680412496496	0.9673454315256383	0.24760536398467434	0.407088122605364
265	8405	1098	497	0.234692603962813	11.03426868548223	0.9679574871093339	0.24446680080482897	0.3873239436619718
266	8453	1061	486	0.23225495091469428	11.196982026444156	0.9684675215471936	0.25	0.38271604938271603
267	8488	1036	476	0.23035782670198143	11.323615067642741	0.9692356152876942	0.2605042016806723	0.38445378151260506
268	8542	1000	458	0.22755380954117943	11.510783213126272	0.9694508488786417	0.27074235807860264	0.3635371179039301
