	Degraded	Empty	Vegetated	b	flowlength	qminusminus	qminusplus	qplusplus
37	7824	1400	776	0.28865119647138776	7.432532635534866	0.9462814397224631	0.29832474226804123	0.36146907216494845
38	7832	1405	763	0.287138865741286	7.533480711769163	0.9473313846486955	0.2880078636959371	0.3623853211009174
39	7885	1357	758	0.2852316862736262	7.660784941235449	0.9474680805020559	0.29782321899736147	0.35949868073878627
40	7944	1328	728	0.28493809146002697	7.680382395043199	0.9495254529767041	0.3070054945054945	0.35714285714285715
41	7931	1340	729	0.2809601661686772	7.945908908240799	0.9504907776938841	0.28600823045267487	0.37037037037037035
42	7955	1315	730	0.27920833961707486	8.062843330560252	0.9505933117583603	0.2945205479452055	0.3726027397260274
43	7954	1329	717	0.2790310728967314	8.07467588414318	0.9513627060217602	0.2820781032078103	0.3702928870292887
44	7968	1340	692	0.2774133929087106	8.182656023343569	0.9526214009454232	0.2944364161849711	0.3627167630057804
45	7954	1355	691	0.27463691262127815	8.367986082529685	0.9525727790310452	0.276410998552822	0.36107091172214184
46	7999	1306	695	0.27471963529210547	8.36246434425196	0.952821063944116	0.2841726618705036	0.3683453237410072
47	8045	1272	683	0.2742810405678189	8.39174054209809	0.9531501556294945	0.3005124450951684	0.3609077598828697
48	8072	1261	667	0.273459793868226	8.446558759295916	0.9541412193292618	0.3028485757121439	0.3583208395802099
49	8092	1268	640	0.27121480728078023	8.596411614007918	0.9563568376068377	0.303125	0.36171875
50	8103	1229	668	0.4	8.939752590865352	0.9556365195027862	0.3001497005988024	0.38023952095808383
51	8071	1247	682	0.4	8.807433350827724	0.9559454818630607	0.29105571847507333	0.3980938416422287
52	8063	1244	693	0.4	8.839153121205982	0.9556247985387343	0.2777777777777778	0.40404040404040403
53	8060	1239	701	0.4	8.782144350000069	0.9561780836649102	0.268188302425107	0.4186875891583452
54	8089	1212	699	0.4	8.855167948591559	0.9569938716267068	0.2657367668097282	0.42775393419170243
55	8104	1186	710	0.4	8.978415346209397	0.9568353067814854	0.2602112676056338	0.4352112676056338
56	8129	1138	733	0.4	8.94400068007895	0.956242581202115	0.26671214188267395	0.44679399727148705
57	8104	1168	728	0.4	8.834144000206166	0.9568054357204486	0.2606456043956044	0.4498626373626374
58	8097	1170	733	0.4	8.922209924411966	0.9558648969461531	0.26193724420190995	0.44201909959072305
59	8099	1173	728	0.4	8.77907799346183	0.9559965487489215	0.2510302197802198	0.43956043956043955
60	8068	1210	722	0.4	8.802947716035183	0.955324423367105	0.23961218836565096	0.42590027700831024
61	8065	1200	735	0.4	8.711699579162973	0.9554236373448461	0.2391156462585034	0.4380952380952381
62	8080	1167	753	0.4	8.713659187901174	0.9549583648750947	0.25630810092961487	0.44687915006640105
63	8062	1169	769	0.4	8.630791757952842	0.9537428230960893	0.2574772431729519	0.4447334200260078
64	8053	1172	775	0.4	8.44817360484227	0.9543631436314363	0.2461290322580645	0.4567741935483871
65	8064	1150	786	0.4	8.52743767377459	0.9543086607336662	0.24491094147582698	0.4643765903307888
66	8034	1161	805	0.4	8.509771233047472	0.9542686242523111	0.24006211180124223	0.47763975155279503
67	8035	1158	807	0.4	8.486732516351422	0.9546937887523116	0.2413258983890954	0.4838909541511772
68	8004	1195	801	0.4	8.543521956533159	0.9541798021524078	0.2215980024968789	0.4737827715355805
69	8022	1176	802	0.4	8.478260873180083	0.9548271363339856	0.23129675810473815	0.48192019950124687
70	8028	1153	819	0.4	8.566723865764159	0.953981047816142	0.2268009768009768	0.48412698412698413
71	8018	1166	816	0.4	8.434622937232279	0.9546493902439024	0.22457107843137256	0.4895833333333333
72	8037	1146	817	0.4	8.529005677126369	0.9546989001415659	0.2236842105263158	0.4908200734394125
73	8038	1147	815	0.4	8.534937163208742	0.9545998911268372	0.22177914110429447	0.4883435582822086
74	8027	1117	856	0.4	8.523084391180058	0.952755905511811	0.23101635514018692	0.4953271028037383
75	8002	1135	863	0.4	8.238042574241929	0.9520630403852468	0.22103128621089224	0.492468134414832
76	8007	1151	842	0.4	8.142421562380882	0.9522275606027517	0.22832541567695963	0.4804038004750594
77	7999	1173	828	0.4	8.182227881435969	0.9533907544701264	0.22131642512077296	0.483695652173913
78	8019	1137	844	0.4	8.347037820130753	0.9531454783748362	0.2265995260663507	0.49170616113744076
79	8002	1173	825	0.4	8.299982753360585	0.9538964577656676	0.2175757575757576	0.48727272727272725
80	7984	1175	841	0.4	8.417655034557164	0.9528332787422208	0.21759809750297265	0.4863258026159334
81	8036	1107	857	0.4	8.261667834705799	0.9517663786503335	0.2383313885647608	0.485414235705951
82	8010	1158	832	0.4	8.110052027093698	0.9526068935427574	0.23407451923076922	0.4777644230769231
83	7986	1165	849	0.4	8.240236969901343	0.9513714348158672	0.22143698468786807	0.4758539458186101
84	7968	1156	876	0.4	8.067395583057161	0.9521043402016659	0.22060502283105024	0.5011415525114156
85	7989	1139	872	0.4	8.136102299782207	0.9507011393514461	0.2290711009174312	0.48394495412844035
86	7964	1169	867	0.4	7.964179333832131	0.9508923683346108	0.21914648212226068	0.4826989619377163
87	7954	1159	887	0.4	7.9920533357519	0.9499067266542303	0.21927846674182638	0.48534385569334837
88	7966	1146	888	0.4	7.854999734780761	0.9502304653204565	0.22325450450450451	0.48930180180180183
89	7987	1122	891	0.4	7.893029292830254	0.9491162586452958	0.2415824915824916	0.4797979797979798
90	7945	1154	901	0.4	7.758113919618575	0.9488405319265854	0.22891231964483907	0.48335183129855713
91	7943	1135	922	0.4	7.717528506925359	0.9484467944481163	0.227765726681128	0.4924078091106291
92	7902	1169	929	0.4	7.654457408669381	0.9484621320692316	0.20909580193756727	0.4967707212055974
93	7883	1175	942	0.4	7.650307421296015	0.9474497681607419	0.20674097664543525	0.49469214437367304
94	7884	1163	953	0.4	7.525440854799869	0.9466674035591909	0.22455403987408185	0.49370409233997903
95	7841	1203	956	0.4	7.430548826948144	0.9455440070765149	0.2170502092050209	0.4848326359832636
96	7852	1203	945	0.4	7.308171212750658	0.9452236333517394	0.23227513227513227	0.47513227513227513
97	7825	1226	949	0.4	7.283489261271077	0.9447022428460944	0.23577449947312962	0.4726027397260274
98	7799	1239	962	0.4	7.226279623509584	0.9445673821641957	0.22972972972972974	0.4792099792099792
99	7788	1230	982	0.4	7.202078085648186	0.9431137724550899	0.2265784114052953	0.4775967413441955
100	7795	1254	951	0.2945228264580108	7.040601333927781	0.9436954359597746	0.22371188222923238	0.46424815983175605
101	7804	1275	921	0.29329492935337326	7.122563465662338	0.9449278554906928	0.22041259500542887	0.4571118349619978
102	7820	1279	901	0.291056530632091	7.271976580307926	0.9447191999120782	0.2283573806881243	0.44173140954495005
103	7833	1284	883	0.29114073526757733	7.266355920889214	0.9453767686739059	0.232163080407701	0.4360135900339751
104	7841	1267	892	0.28989544086092967	7.349479322532944	0.9451032059727712	0.24355381165919282	0.43946188340807174
105	7843	1270	887	0.2904344113798007	7.313503040398307	0.9455722594096346	0.23111612175873733	0.44081172491544535
106	7855	1283	862	0.28963413524777953	7.3669214722107155	0.9468154957321077	0.22882830626450115	0.4361948955916473
107	7855	1292	853	0.2873177269177724	7.521541728238693	0.9468131627856128	0.23856975381008205	0.4296600234466589
108	7897	1266	837	0.28721059341593647	7.5286928894862415	0.9476154098002838	0.25	0.4265232974910394
109	7889	1253	858	0.28567331224708303	7.631306407507207	0.9481513891927368	0.22843822843822845	0.44755244755244755
110	7923	1219	858	0.28502539589253656	7.6745548241731845	0.9488077007219426	0.2298951048951049	0.45454545454545453
111	7921	1217	862	0.2838924323888685	7.750180138043024	0.9485664259137667	0.2325986078886311	0.4547563805104408
112	7918	1225	857	0.28436198185855005	7.718837710941786	0.9484851799190638	0.22987164527421236	0.45040840140023336
113	7912	1248	840	0.28443915517440693	7.7136863921083405	0.9493449781659389	0.22410714285714287	0.44761904761904764
114	7921	1286	793	0.28271877751929625	7.828521600586975	0.9497121755186271	0.2257250945775536	0.416141235813367
115	7953	1262	785	0.28145944672287104	7.912581931248357	0.9499728703201302	0.24171974522292994	0.41273885350318473
116	7976	1241	783	0.2808850114540534	7.950925485441936	0.9508516870999241	0.24840357598978288	0.421455938697318
117	7993	1245	762	0.27924343239189237	8.060500887841187	0.9519376488417406	0.2559055118110236	0.41732283464566927
118	8005	1262	733	0.27690966479858975	8.216279874694134	0.9526276033236215	0.2602319236016371	0.40109140518417463
119	8041	1244	715	0.2751768886555877	8.331942682239523	0.9542272482498654	0.2548951048951049	0.40559440559440557
120	8119	1161	720	0.27169922284321363	8.564076875215491	0.9539870689655172	0.27881944444444445	0.40694444444444444
121	8091	1209	700	0.2722636626906531	8.526400515398906	0.9547311827956989	0.25892857142857145	0.3985714285714286
122	8081	1216	703	0.27043871254824686	8.64821593740452	0.9555770678713563	0.2507112375533428	0.41251778093883357
123	8081	1220	699	0.2686768187305771	8.765822349733979	0.9547360498871089	0.25178826895565093	0.3977110157367668
124	8090	1229	681	0.2704145298385067	8.649830133279679	0.9558965554244018	0.2555066079295154	0.3964757709251101
125	8092	1240	668	0.26767105138111574	8.832957320310527	0.9572438919845693	0.24288922155688622	0.4026946107784431
126	8115	1227	658	0.26447536421814316	9.046269438438948	0.9583065724684222	0.2378419452887538	0.40805471124620063
127	8149	1227	624	0.26186249078047413	9.220678740403354	0.9593110068259386	0.2516025641025641	0.3886217948717949
128	8181	1201	618	0.2589418627076448	9.41563066426471	0.9599232573012151	0.2633495145631068	0.39158576051779936
129	8189	1185	626	0.25733868163156987	9.522643001092714	0.9594090036270535	0.268370607028754	0.39217252396166136
130	8214	1184	602	0.25873197330621045	9.429640781810454	0.9597786763141094	0.27906976744186046	0.37209302325581395
131	8246	1160	594	0.25745593346851986	9.514816440976299	0.9604507761003614	0.2756734006734007	0.37373737373737376
132	8284	1151	565	0.25564290794561584	9.635835894630144	0.9611552729199788	0.28584070796460176	0.3513274336283186
133	8322	1126	552	0.25337940260826136	9.786924875898555	0.9617908552074513	0.30480072463768115	0.34601449275362317
134	8340	1125	535	0.25149858755309396	9.91246928083098	0.962810353935552	0.30467289719626167	0.34205607476635513
135	8350	1114	536	0.2484597688242158	10.115310430983596	0.963493237531699	0.29990671641791045	0.355410447761194
136	8349	1122	529	0.2465667776054168	10.241667594838429	0.9639953542392566	0.29158790170132326	0.3553875236294896
137	8349	1130	521	0.24502069601912552	10.344868540723372	0.9642894820128706	0.29798464491362764	0.3502879078694818
138	8383	1119	498	0.2440386682267832	10.410418895862222	0.9661123973900232	0.2931726907630522	0.3534136546184739
139	8381	1124	495	0.23817948300581362	10.80151950936194	0.9667543398211468	0.2878787878787879	0.3616161616161616
140	8400	1117	483	0.23611520975427067	10.939309748902433	0.968057160870022	0.29296066252587993	0.37060041407867494
141	8397	1126	477	0.23167730823983212	11.235539674991207	0.9686548356610312	0.2861635220125786	0.3742138364779874
142	8438	1095	467	0.22956363185479445	11.376627573692472	0.9689499632854296	0.29229122055674517	0.36616702355460384
143	8455	1088	457	0.22837660434819101	11.45586165975825	0.9698732054909358	0.2926695842450766	0.37089715536105033
144	8471	1079	450	0.22497079081398166	11.683199713166726	0.9705235602094241	0.29833333333333334	0.37444444444444447
145	8490	1092	418	0.22250372984195688	11.84787603304938	0.9718743477353371	0.27751196172248804	0.35526315789473684
146	8527	1065	408	0.21685576411947163	12.22487774502527	0.9724770642201835	0.2616421568627451	0.35294117647058826
147	8556	1050	394	0.21432598401371888	12.393740567084265	0.9735061419945867	0.274746192893401	0.35406091370558374
148	8608	1006	386	0.2099339759268517	12.686907106882646	0.9735801955481589	0.3089378238341969	0.34196891191709844
149	8626	1013	361	0.2094727740124486	12.717692334669056	0.9747380433654943	0.3033240997229917	0.3254847645429363
150	8638	992	370	0.4	13.075130553746272	0.9750778816199377	0.30608108108108106	0.35135135135135137
151	8649	975	376	0.4	13.16074771572625	0.9750103906899418	0.3071808510638298	0.3603723404255319
152	8673	938	389	0.4	13.133032013751679	0.9746124232650089	0.2962724935732648	0.37275064267352187
153	8692	896	412	0.4	13.001375437124468	0.9739778890279516	0.30339805825242716	0.39441747572815533
154	8659	920	421	0.4	12.792547844582298	0.9740578348470613	0.2814726840855107	0.40973871733966744
155	8673	878	449	0.4	12.802677305434974	0.972882420688933	0.28396436525612473	0.42316258351893093
156	8636	900	464	0.4	12.447257461935072	0.9720532718120806	0.27262931034482757	0.42564655172413796
157	8625	899	476	0.4	12.211904148324104	0.9719655606887863	0.27258403361344535	0.43907563025210083
158	8600	922	478	0.4	12.1741180505506	0.9719596723377442	0.2672594142259414	0.44142259414225943
159	8566	950	484	0.4	12.170059377795628	0.9720470786044556	0.24741735537190082	0.45041322314049587
160	8612	900	488	0.4	12.184707932853842	0.9716673675357443	0.25922131147540983	0.44774590163934425
161	8582	923	495	0.4	12.083191930258433	0.971488690163072	0.26666666666666666	0.45252525252525255
162	8600	913	487	0.4	12.029433220288324	0.9712498686008619	0.2535934291581109	0.4383983572895277
163	8588	922	490	0.4	11.97999229073599	0.9715036803364879	0.24489795918367346	0.44693877551020406
164	8577	919	504	0.4	12.039516028832784	0.9707245155855097	0.2594246031746032	0.44841269841269843
165	8580	906	514	0.4	11.829583830600278	0.9700084334809193	0.252431906614786	0.4464980544747082
166	8577	894	529	0.4	11.645361216479568	0.9703832752613241	0.2637051039697543	0.46975425330812853
167	8562	908	530	0.4	11.71616682147293	0.9699577613516367	0.2518867924528302	0.46320754716981133
168	8549	908	543	0.4	11.613750906669098	0.9693348842127525	0.2509208103130755	0.46593001841620624
169	8513	966	521	0.4	11.452645586852773	0.9691423145901467	0.24280230326295585	0.43857965451055664
170	8527	922	551	0.4	11.434953260682063	0.9683564398349032	0.26270417422867515	0.4573502722323049
171	8508	946	546	0.4	11.22149160424751	0.9678442987095409	0.2522893772893773	0.4432234432234432
172	8485	953	562	0.4	11.114452232565897	0.9684255138800594	0.24243772241992884	0.4697508896797153
173	8493	934	573	0.4	11.22379549533898	0.9667444574095683	0.25043630017452007	0.45287958115183247
174	8481	916	603	0.4	10.847465386388247	0.9664254549324253	0.25456053067993367	0.4767827529021559
175	8451	948	601	0.4	10.74658228398392	0.9662198106181509	0.24084858569051582	0.4717138103161398
176	8410	989	601	0.4	10.706463912693552	0.9662730077667837	0.23377703826955074	0.47254575707154745
177	8411	981	608	0.4	10.717404955167162	0.965662265758092	0.23026315789473684	0.46957236842105265
178	8412	969	619	0.4	10.585094222017165	0.9655687026969406	0.23465266558966075	0.4781906300484653
179	8427	946	627	0.4	10.553900041462127	0.9656993491944948	0.23365231259968103	0.48724082934609253
180	8440	942	618	0.4	10.571140871070883	0.9653591984651461	0.2354368932038835	0.4741100323624595
181	8429	960	611	0.4	10.51314741771622	0.9649057407604644	0.23445171849427168	0.4607201309328969
182	8433	938	629	0.4	10.431295337488097	0.9647316188240316	0.23449920508744038	0.47456279809220986
183	8400	962	638	0.4	10.37728389735161	0.9638431958983124	0.23471786833855798	0.46943573667711597
184	8397	949	654	0.4	10.196999788746236	0.9634603038733148	0.23470948012232415	0.47782874617737003
185	8386	958	656	0.4	10.107837051481473	0.9636665239726028	0.22217987804878048	0.48246951219512196
186	8356	979	665	0.4	10.144187976838348	0.9634172469201928	0.22969924812030076	0.4864661654135338
187	8350	990	660	0.4	10.08793997478812	0.9633832976445396	0.225	0.4818181818181818
188	8322	1012	666	0.4	10.087039829645601	0.963520462824084	0.2120870870870871	0.48873873873873874
189	8297	1011	692	0.4	10.106054987152621	0.9627202406532015	0.22109826589595374	0.4985549132947977
190	8295	1004	701	0.4	9.931195685014444	0.9624153134745671	0.21005706134094151	0.5014265335235378
191	8289	989	722	0.4	9.866753641535176	0.9611985341668463	0.2098337950138504	0.5013850415512465
192	8289	974	737	0.4	9.63148720298568	0.9607038756342438	0.21709633649932158	0.5061058344640434
193	8231	1041	728	0.4	9.531843288248668	0.9596635030198447	0.20707417582417584	0.48626373626373626
194	8249	992	759	0.4	9.368414075582857	0.9595822962882805	0.23023715415019763	0.5079051383399209
195	8229	1028	743	0.4	9.323896332506514	0.9599762342011451	0.2237550471063257	0.5013458950201884
196	8189	1070	741	0.4	9.404482591912503	0.9590128523598661	0.22031039136302294	0.48785425101214575
197	8187	1085	728	0.4	9.250298393928652	0.9583692838654012	0.2245879120879121	0.4697802197802198
198	8179	1066	755	0.4	9.161405684137026	0.9583558680367766	0.2165562913907285	0.4900662251655629
199	8202	1024	774	0.4	9.132631896897843	0.9579449382180794	0.229328165374677	0.49870801033591733
200	8203	1064	733	0.26441614513401357	9.050222312304596	0.9582928671630517	0.22783083219645292	0.47271487039563437
201	8207	1073	720	0.26300358341928626	9.144510806762641	0.9578663793103448	0.23125	0.45694444444444443
202	8239	1078	683	0.26380450698818925	9.09104915853837	0.9595899967800794	0.2430453879941435	0.44875549048316254
203	8208	1143	649	0.2591484918248323	9.401838170692441	0.9594695754464763	0.23459167950693374	0.41602465331278893
204	8228	1135	637	0.25893024857299224	9.416405907752772	0.9608031613798996	0.23744113029827316	0.423861852433281
205	8279	1089	632	0.2554053354359119	9.651693859652882	0.9615713065755764	0.2468354430379747	0.43037974683544306
206	8287	1106	607	0.2533348914032252	9.789895998834718	0.9614074310656873	0.2401153212520593	0.4028006589785832
207	8349	1055	596	0.2533740429540991	9.787282632813884	0.9623564440663548	0.2550335570469799	0.40604026845637586
208	8365	1069	566	0.2506738368585552	9.967521389691443	0.9627941488234047	0.2539752650176678	0.37985865724381623
209	8373	1061	566	0.24900073533352574	10.079200916487157	0.963377146491414	0.25	0.38957597173144876
210	8416	1033	551	0.24737969448704844	10.187405392989517	0.9637527780717536	0.2577132486388385	0.37840290381125224
211	8448	1002	550	0.24607416938869117	10.274549193304866	0.9642857142857143	0.26590909090909093	0.38636363636363635
212	8451	1008	541	0.2445267377212761	10.37784025710482	0.9649540120520139	0.2680221811460259	0.38724584103512016
213	8457	1013	530	0.24241767943125636	10.518619897963637	0.9654699049630412	0.25471698113207547	0.38301886792452833
214	8456	1036	508	0.24068829486083632	10.634056318039178	0.9661293721028235	0.24360236220472442	0.3671259842519685
215	8471	1044	485	0.23829719124758397	10.79366248422377	0.9669994745139254	0.2618556701030928	0.3525773195876289
216	8508	1011	481	0.23516139340086242	11.002976990492433	0.9677487131001156	0.27598752598752596	0.36174636174636177
217	8523	1009	468	0.23266124145374395	11.169862132962592	0.9683172471674361	0.28952991452991456	0.3547008547008547
218	8543	995	462	0.2305427473631994	11.31127161350644	0.9687041308450409	0.2819264069264069	0.3538961038961039
219	8558	999	443	0.22912743760581772	11.405743539811668	0.970126608768442	0.2883747178329571	0.35553047404063204
220	8529	1037	434	0.22380859040323073	11.76077659058435	0.9714614258833368	0.2609447004608295	0.3709677419354839
221	8547	1024	429	0.21873003897158105	12.099769898646967	0.971998746212517	0.26223776223776224	0.3752913752913753
222	8572	1022	406	0.2165885898738317	12.242711625921734	0.9725870335626433	0.27032019704433496	0.3522167487684729
223	8630	968	402	0.21385486898901973	12.425187494982934	0.9725463638257971	0.277363184079602	0.3445273631840796
224	8638	970	392	0.21393744458715336	12.419675573807515	0.9739279766860949	0.2850765306122449	0.36096938775510207
225	8650	966	384	0.2081587550541266	12.805403100137049	0.9744696339434277	0.2779947916666667	0.3606770833333333
226	8678	952	370	0.20572793691564578	12.967660210880647	0.9753894080996884	0.28040540540540543	0.35945945945945945
227	8713	929	358	0.20147511669435866	13.25153596065156	0.9757830325658577	0.2988826815642458	0.3477653631284916
228	8759	887	354	0.19948380814777644	13.384455806135923	0.9758967447646693	0.3057909604519774	0.3432203389830508
229	8755	903	342	0.1988917271745781	13.423977211096913	0.9765997100849038	0.29605263157894735	0.3391812865497076
230	8783	889	328	0.19544190427899188	13.654252889377291	0.9774090157154673	0.3132621951219512	0.33384146341463417
231	8757	932	311	0.19134729291392183	13.927568197995718	0.9784291464547424	0.2934083601286174	0.3279742765273312
232	8801	898	301	0.18601083706367827	14.283776625999478	0.9789669038045159	0.292358803986711	0.3222591362126246
233	8814	905	281	0.18308626320205312	14.478991931262954	0.9798847618067702	0.28558718861209964	0.304270462633452
234	8864	873	263	0.1778793316680848	14.826554611155338	0.9812057101776728	0.30133079847908745	0.3041825095057034
235	8910	835	255	0.17029071260269157	15.333094933770338	0.9820420728578758	0.32745098039215687	0.3137254901960784
236	8909	849	242	0.1653514923705931	15.662787884262912	0.9830395572863292	0.30785123966942146	0.31611570247933884
237	8903	871	226	0.15914829923178117	16.076851026278607	0.9833231021076325	0.29535398230088494	0.27876106194690264
238	8951	830	219	0.15703153943872447	16.218144742465142	0.9843574276658829	0.319634703196347	0.3013698630136986
239	9004	791	205	0.15039705623340685	16.660996496420093	0.9853496681980602	0.33414634146341465	0.3
240	9018	792	190	0.1435641232740446	17.117094771457523	0.9862385321100917	0.31973684210526315	0.2894736842105263
241	9059	764	177	0.1371255775763843	17.546867696776346	0.9867148528962638	0.3545197740112994	0.2627118644067797
242	9052	775	173	0.13343731620652366	17.793059143214546	0.9873817034700315	0.3352601156069364	0.2832369942196532
243	9042	790	168	0.128534512491209	18.1203212912118	0.9875406834825061	0.35714285714285715	0.2708333333333333
244	9060	776	164	0.12723229605816996	18.207244238117156	0.9879015860105734	0.3307926829268293	0.27439024390243905
245	9048	790	162	0.12444762751854754	18.39312086313695	0.988208985566172	0.3194444444444444	0.2839506172839506
246	9068	777	155	0.12208046457101629	18.551128989884663	0.988522092432707	0.32903225806451614	0.2709677419354839
247	9087	764	149	0.11949488209088513	18.723716620433418	0.9889351334889859	0.3221476510067114	0.2684563758389262
248	9139	721	140	0.11612150479777959	18.948889554748213	0.9893509127789046	0.35714285714285715	0.25
249	9149	718	133	0.1125762099639875	19.185537984903835	0.9898145332927941	0.35902255639097747	0.24436090225563908
250	9178	684	138	0.4	19.44870710795929	0.9897586696410464	0.4003623188405797	0.26811594202898553
251	9169	697	134	0.4	19.408525611164926	0.9899655382120414	0.3582089552238806	0.26119402985074625
252	9182	678	140	0.4	19.5291211061473	0.9901115618661258	0.36607142857142855	0.30357142857142855
253	9184	672	144	0.4	19.597390670700197	0.9900568181818182	0.3315972222222222	0.3194444444444444
254	9194	657	149	0.4	19.559345131283532	0.9898995025885697	0.3540268456375839	0.33221476510067116
255	9193	660	147	0.4	19.463388817114097	0.9902567745864204	0.29931972789115646	0.3469387755102041
256	9205	638	157	0.4	19.663640092817456	0.9896373056994818	0.3343949044585987	0.3503184713375796
257	9217	616	167	0.4	19.305634650185635	0.9891182751957693	0.3652694610778443	0.3592814371257485
258	9183	652	165	0.4	19.010120378809653	0.9890188103711235	0.33484848484848484	0.34545454545454546
259	9166	666	168	0.4	18.961821517683198	0.9889646053702197	0.2767857142857143	0.3541666666666667
260	9183	644	173	0.4	18.92771375291743	0.9889081103083341	0.31358381502890176	0.3699421965317919
261	9192	629	179	0.4	18.888654537314626	0.9885958660014256	0.3226256983240223	0.3743016759776536
262	9172	642	186	0.4	18.715853445501402	0.9885877318116976	0.29301075268817206	0.3978494623655914
263	9184	616	200	0.4	18.698344830023842	0.9884693877551021	0.3075	0.435
264	9168	630	202	0.4	18.611274215025265	0.9884160032659727	0.3032178217821782	0.4381188118811881
265	9157	633	210	0.4	18.58033903359191	0.9888151174668028	0.29642857142857143	0.4785714285714286
266	9153	645	202	0.4	18.769428067654786	0.9893345580730761	0.27351485148514854	0.48267326732673266
267	9130	664	206	0.4	19.05624961887145	0.9887686338574637	0.25606796116504854	0.46601941747572817
268	9126	671	203	0.4	18.75311323240302	0.9887210370521589	0.25862068965517243	0.45566502463054187
269	9121	681	198	0.4	18.73434263548188	0.9891348704346051	0.2676767676767677	0.4621212121212121
270	9118	676	206	0.4	18.958884687595347	0.9889217888503166	0.24271844660194175	0.4733009708737864
271	9134	652	214	0.4	18.832320477178666	0.98901491927243	0.2523364485981308	0.4976635514018692
